Zone,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI
A9042,Female,Esoph,05yrs,162006,,,,,76893,,,,,60029,,,,
A9043,Female,Esoph,05yrs,155790,17,2.131,2.024,2.237,70683,,,,,78209,,,,
A9044,Female,Esoph,05yrs,197447,22,2.254,2.141,2.366,79850,,,,,112260,,,,
A9045,Female,Esoph,05yrs,171223,31,3.588,3.409,3.767,37556,,,,,121676,26,4.232,4.02,4.443
A9046,Female,Esoph,05yrs,168061,33,3.982,3.783,4.181,16475,,,,,145884,16,2.172,2.064,2.281
A9048,Female,Esoph,05yrs,162689,23,2.833,2.691,2.975,69311,,,,,80689,,,,
A9049,Female,Esoph,05yrs,165023,,,,,101151,,,,,50144,,,,
B0002,Female,Esoph,05yrs,119871,17,2.875,2.731,3.019,97466,,,,,18913,,,,
B0004,Female,Esoph,05yrs,172854,31,3.639,3.457,3.821,102198,,,,,65366,,,,
B0010,Female,Esoph,05yrs,162132,16,1.992,1.893,2.092,87529,,,,,69449,,,,
B0011,Female,Esoph,05yrs,187035,,,,,164281,16,1.944,1.847,2.041,15567,,,,
B0013,Female,Esoph,05yrs,166592,23,2.724,2.588,2.86,110527,,,,,36621,,,,
B0016,Female,Esoph,05yrs,130695,,,,,77207,,,,,50304,,,,
B0019,Female,Esoph,05yrs,140315,,,,,83165,,,,,53591,,,,
B0024,Female,Esoph,05yrs,194076,,,,,117046,22,3.826,3.634,4.017,64229,,,,
B0026,Female,Esoph,05yrs,130963,22,3.342,3.175,3.509,82279,,,,,38395,,,,
B0030,Female,Esoph,05yrs,169223,25,2.952,2.805,3.1,69134,,,,,91908,,,,
B0032,Female,Esoph,05yrs,144219,,,,,75894,,,,,64397,,,,
B0034,Female,Esoph,05yrs,242868,33,2.759,2.621,2.896,183605,35,3.837,3.645,4.029,53714,,,,
B0035,Female,Esoph,05yrs,189192,36,3.81,3.619,4,117949,22,3.677,3.493,3.86,63568,,,,
B0038,Female,Esoph,05yrs,152031,,,,,120928,,,,,22966,,,,
B0043,Female,Esoph,05yrs,188984,24,2.541,2.414,2.668,113497,,,,,63124,,,,
B0044,Female,Esoph,05yrs,177608,34,3.855,3.662,4.048,115869,,,,,56803,,,,
B0047,Female,Esoph,05yrs,173410,16,1.876,1.782,1.97,103315,,,,,66035,,,,
B0049,Female,Esoph,05yrs,160768,,,,,90482,,,,,64367,,,,
B0051,Female,Esoph,05yrs,224381,,,,,178230,,,,,35776,,,,
B0058,Female,Esoph,05yrs,247615,48,3.893,3.699,4.088,194098,18,1.821,1.73,1.912,35693,,,,
B0059,Female,Esoph,05yrs,134645,19,2.835,2.693,2.977,87054,16,3.685,3.501,3.869,42677,,,,
B0066,Female,Esoph,05yrs,217267,30,2.796,2.656,2.936,119686,20,3.304,3.139,3.47,91928,,,,
B0067,Female,Esoph,05yrs,267264,49,3.696,3.512,3.881,205631,,,,,49915,,,,
B0071,Female,Esoph,05yrs,124948,,,,,90482,,,,,18581,,,,
B0072,Female,Esoph,05yrs,133495,,,,,87954,,,,,36117,,,,
Statewide,Male,Esoph,05yrs,11309562,5976,10.568,10.04,11.096,6857584,2720,7.933,7.536,8.329,3574132,1844,10.321,9.805,10.837
A9001,Male,Esoph,05yrs,136012,40,5.939,5.642,6.236,112465,34,6.066,5.763,6.369,15420,,,,
A9002,Male,Esoph,05yrs,149292,61,8.178,7.769,8.587,69076,45,12.888,12.244,13.533,32288,23,14.419,13.698,15.14
A9003,Male,Esoph,05yrs,146448,62,8.478,8.054,8.902,57147,26,9.264,8.8,9.727,68587,31,9.052,8.6,9.505
A9004,Male,Esoph,05yrs,153319,46,5.963,5.664,6.261,70522,30,8.501,8.076,8.926,74951,27,7.141,6.784,7.498
A9005,Male,Esoph,05yrs,143308,40,5.537,5.26,5.814,11649,,,,,111572,28,5.099,4.844,5.354
A9006,Male,Esoph,05yrs,144361,69,9.552,9.075,10.03,88336,45,10.219,9.708,10.73,46223,,,,
A9007,Male,Esoph,05yrs,153380,98,12.728,12.091,13.364,86880,26,6.041,5.739,6.343,53212,21,7.72,7.334,8.106
A9008,Male,Esoph,05yrs,165746,88,10.561,10.033,11.089,129337,50,7.782,7.393,8.171,26663,17,12.485,11.86,13.109
A9009,Male,Esoph,05yrs,147096,35,4.82,4.579,5.061,93350,44,9.452,8.979,9.924,45780,30,13.158,12.5,13.815
A9010,Male,Esoph,05yrs,150288,43,5.696,5.412,5.981,98273,31,6.229,5.917,6.54,40669,,,,
A9011,Male,Esoph,05yrs,151695,82,10.85,10.308,11.393,122324,49,7.989,7.589,8.388,17088,,,,
A9013,Male,Esoph,05yrs,150440,65,8.65,8.217,9.082,105746,64,12.101,11.496,12.706,28537,17,11.574,10.996,12.153
A9014,Male,Esoph,05yrs,139242,54,7.798,7.408,8.188,110455,42,7.613,7.233,7.994,16181,,,,
A9015,Male,Esoph,05yrs,142051,101,14.199,13.489,14.909,49302,,,,,81468,21,5.062,4.809,5.315
A9016,Male,Esoph,05yrs,187162,75,7.966,7.568,8.365,145371,63,8.722,8.286,9.158,34802,,,,
A9017,Male,Esoph,05yrs,152883,59,7.702,7.316,8.087,69531,42,12.105,11.5,12.711,78534,46,11.832,11.241,12.424
A9018,Male,Esoph,05yrs,140963,54,7.695,7.311,8.08,119425,39,6.587,6.258,6.917,11530,,,,
A9019,Male,Esoph,05yrs,161613,61,7.577,7.198,7.956,64827,46,14.076,13.372,14.779,60602,26,8.72,8.284,9.156
A9020,Male,Esoph,05yrs,150634,41,5.464,5.191,5.737,35435,21,11.699,11.114,12.284,109113,32,5.944,5.647,6.241
A9021,Male,Esoph,05yrs,148115,71,9.557,9.079,10.035,99628,48,9.571,9.092,10.049,17109,,,,
A9022,Male,Esoph,05yrs,156627,88,11.295,10.731,11.86,63244,34,10.606,10.076,11.137,89683,35,7.864,7.47,8.257
A9023,Male,Esoph,05yrs,155950,106,13.563,12.885,14.242,54101,23,8.352,7.934,8.769,87862,22,5.027,4.776,5.278
A9024,Male,Esoph,05yrs,158065,110,13.959,13.261,14.657,61141,25,8.151,7.743,8.559,80027,46,11.489,10.914,12.063
A9025,Male,Esoph,05yrs,140731,34,4.779,4.54,5.018,89504,58,13.048,12.395,13.7,40988,21,10.065,9.562,10.568
A9026,Male,Esoph,05yrs,149206,95,12.735,12.098,13.371,83201,55,13.281,12.617,13.945,55084,,,,
A9027,Male,Esoph,05yrs,138245,67,9.679,9.195,10.163,99230,50,10.044,9.541,10.546,22476,16,13.81,13.119,14.5
A9028,Male,Esoph,05yrs,149655,52,6.909,6.563,7.254,108323,47,8.76,8.322,9.198,13869,,,,
A9029,Male,Esoph,05yrs,153192,81,10.518,9.992,11.044,137050,93,13.629,12.947,14.31,8168,,,,
A9030,Male,Esoph,05yrs,152020,109,14.28,13.566,14.994,78151,52,13.239,12.577,13.901,56300,,,,
A9031,Male,Esoph,05yrs,138888,67,9.666,9.183,10.15,112498,32,5.712,5.427,5.998,15605,,,,
A9033,Male,Esoph,05yrs,177583,117,13.139,12.482,13.795,158098,47,5.898,5.603,6.193,12126,,,,
A9034,Male,Esoph,05yrs,151126,43,5.744,5.457,6.031,89232,60,13.376,12.707,14.045,55056,31,11.387,10.817,11.956
A9035,Male,Esoph,05yrs,157260,109,13.87,13.176,14.563,78885,24,6.024,5.723,6.325,72115,21,5.792,5.503,6.082
A9036,Male,Esoph,05yrs,158291,95,12.059,11.456,12.662,112755,57,10.025,9.524,10.527,34709,25,14.534,13.808,15.261
A9037,Male,Esoph,05yrs,145738,57,7.863,7.47,8.256,107821,45,8.394,7.974,8.813,21497,,,,
A9038,Male,Esoph,05yrs,154358,54,7.005,6.655,7.355,107600,54,10.103,9.598,10.608,34600,,,,
A9039,Male,Esoph,05yrs,158802,95,11.936,11.34,12.533,114956,58,10.104,9.599,10.609,29899,,,,
A9040,Male,Esoph,05yrs,140592,74,10.484,9.96,11.008,92447,23,4.985,4.736,5.235,30070,,,,
A9041,Male,Esoph,05yrs,152337,90,11.769,11.18,12.357,98757,63,12.731,12.095,13.368,37451,22,11.923,11.327,12.52
A9042,Male,Esoph,05yrs,155089,49,6.352,6.034,6.67,73969,38,10.348,9.83,10.865,53388,30,11.097,10.542,11.652
A9043,Male,Esoph,05yrs,149719,61,8.152,7.744,8.559,70812,35,9.972,9.473,10.47,70973,26,7.243,6.881,7.605
A9044,Male,Esoph,05yrs,185740,68,7.357,6.989,7.725,77833,24,6.136,5.829,6.443,101258,30,5.849,5.556,6.141
A9045,Male,Esoph,05yrs,148130,86,11.644,11.062,12.226,34888,17,9.926,9.43,10.423,100298,32,6.41,6.09,6.731
A9046,Male,Esoph,05yrs,144567,54,7.438,7.066,7.81,15092,,,,,122435,34,5.633,5.351,5.914
A9048,Male,Esoph,05yrs,160083,95,11.819,11.229,12.41,72770,30,8.231,7.82,8.643,71354,23,6.322,6.006,6.638
A9049,Male,Esoph,05yrs,151551,98,12.938,12.291,13.585,94098,29,6.135,5.828,6.442,42273,,,,
B0002,Male,Esoph,05yrs,140711,98,13.862,13.169,14.555,101037,25,4.994,4.745,5.244,31297,,,,
B0004,Male,Esoph,05yrs,169642,57,6.726,6.39,7.062,99991,64,12.866,12.223,13.509,63696,27,8.529,8.102,8.955
B0010,Male,Esoph,05yrs,148593,91,12.222,11.611,12.833,83813,29,6.801,6.461,7.141,59945,23,7.535,7.159,7.912
B0011,Male,Esoph,05yrs,178679,83,9.295,8.83,9.76,156755,55,7.004,6.654,7.354,14522,,,,
B0013,Male,Esoph,05yrs,165691,45,5.411,5.141,5.682,110867,57,10.332,9.815,10.848,33426,22,13.398,12.728,14.068
B0016,Male,Esoph,05yrs,158150,110,13.93,13.234,14.627,84327,29,6.802,6.462,7.142,70323,41,11.54,10.963,12.117
B0019,Male,Esoph,05yrs,145964,58,7.963,7.565,8.361,84231,43,10.262,9.749,10.776,57833,25,8.8,8.36,9.24
B0024,Male,Esoph,05yrs,188411,107,11.402,10.832,11.972,112990,36,6.406,6.086,6.727,58205,23,7.954,7.556,8.352
B0026,Male,Esoph,05yrs,125099,75,12.009,11.409,12.61,80640,52,12.977,12.329,13.626,34258,18,10.455,9.932,10.978
B0030,Male,Esoph,05yrs,159831,53,6.61,6.279,6.94,68552,35,10.183,9.674,10.692,82641,42,10.084,9.579,10.588
B0032,Male,Esoph,05yrs,145272,101,13.892,13.197,14.586,75811,33,8.609,8.179,9.04,64119,36,11.143,10.586,11.7
B0034,Male,Esoph,05yrs,236783,124,10.456,9.933,10.979,175767,90,10.195,9.685,10.704,52126,16,6.121,5.815,6.427
B0035,Male,Esoph,05yrs,183281,89,9.73,9.243,10.216,116529,48,8.246,7.834,8.659,57607,26,9.114,8.658,9.569
B0038,Male,Esoph,05yrs,143520,62,8.613,8.182,9.043,113861,69,12.045,11.443,12.647,21114,,,,
B0043,Male,Esoph,05yrs,180705,97,10.759,10.221,11.297,109845,73,13.248,12.585,13.91,56974,18,6.316,6,6.632
B0044,Male,Esoph,05yrs,182817,66,7.232,6.871,7.594,114214,62,10.834,10.292,11.376,63407,37,11.535,10.958,12.112
B0047,Male,Esoph,05yrs,167006,105,12.623,11.992,13.254,99722,33,6.717,6.381,7.053,63183,42,13.189,12.53,13.849
B0049,Male,Esoph,05yrs,156523,53,6.766,6.428,7.104,91716,57,12.356,11.738,12.974,57650,19,6.593,6.263,6.923
B0051,Male,Esoph,05yrs,242347,133,10.966,10.417,11.514,184542,122,13.212,12.552,13.873,47205,26,11.221,10.66,11.782
B0058,Male,Esoph,05yrs,239755,87,7.264,6.901,7.627,186137,65,6.992,6.643,7.342,31910,,,,
B0059,Male,Esoph,05yrs,130985,89,13.651,12.969,14.334,86442,26,6.089,5.784,6.393,39277,24,12.279,11.665,12.893
B0066,Male,Esoph,05yrs,200796,65,6.456,6.133,6.779,112806,72,12.722,12.086,13.358,82476,28,6.833,6.491,7.174
B0067,Male,Esoph,05yrs,254275,103,8.069,7.666,8.473,195946,64,6.533,6.206,6.86,46797,16,7.033,6.682,7.385
B0071,Male,Esoph,05yrs,137432,77,11.23,10.668,11.791,98723,41,8.286,7.872,8.7,20704,,,,
B0072,Male,Esoph,05yrs,129701,88,13.636,12.954,14.318,86783,31,7.093,6.739,7.448,33543,,,,
Statewide,Both,AllSite,10yrs,45276693,2307323,509.605,484.125,535.085,27625124,1507712,545.775,518.487,573.064,14624771,673977,460.846,437.804,483.888
A9001,Both,AllSite,10yrs,536844,27502,512.286,486.672,537.9,446720,22004,492.557,467.929,517.185,60616,2945,485.909,461.614,510.204
A9002,Both,AllSite,10yrs,608335,32944,541.542,514.464,568.619,297612,15237,511.988,486.388,537.587,141325,7626,539.618,512.637,566.598
A9003,Both,AllSite,10yrs,619506,29547,476.947,453.099,500.794,243283,11969,491.963,467.365,516.561,305132,15245,499.625,474.643,524.606
A9004,Both,AllSite,10yrs,648755,32276,497.5,472.625,522.375,303384,13546,446.501,424.176,468.826,316981,14791,466.629,443.298,489.961
A9005,Both,AllSite,10yrs,556314,26188,470.738,447.201,494.275,41621,1908,458.446,435.524,481.368,447071,20640,461.671,438.587,484.754
A9006,Both,AllSite,10yrs,560373,27690,494.127,469.421,518.834,343085,16721,487.385,463.016,511.754,185240,9926,535.86,509.067,562.652
A9007,Both,AllSite,10yrs,569429,25138,441.462,419.389,463.536,315830,15233,482.302,458.187,506.417,206960,10423,503.645,478.463,528.827
A9008,Both,AllSite,10yrs,666374,29918,448.964,426.516,471.412,524279,28319,540.144,513.136,567.151,107615,5090,472.967,449.319,496.616
A9009,Both,AllSite,10yrs,601048,26565,441.984,419.885,464.084,383634,17863,465.626,442.345,488.907,190322,9707,510.019,484.518,535.52
A9010,Both,AllSite,10yrs,629987,34380,545.73,518.443,573.016,416483,19089,458.34,435.423,481.257,172988,7984,461.544,438.467,484.621
A9011,Both,AllSite,10yrs,598605,32464,542.324,515.208,569.441,489286,21749,444.497,422.272,466.722,67076,3141,468.335,444.918,491.752
A9013,Both,AllSite,10yrs,579080,31185,538.532,511.605,565.459,410189,19974,486.95,462.602,511.297,112954,5953,526.998,500.648,553.348
A9014,Both,AllSite,10yrs,539590,24965,462.662,439.529,485.795,434590,22277,512.603,486.973,538.233,64519,3255,504.472,479.249,529.696
A9015,Both,AllSite,10yrs,551350,24522,444.764,422.526,467.002,191332,9545,498.89,473.945,523.834,321049,15665,487.931,463.535,512.328
A9016,Both,AllSite,10yrs,776973,39543,508.936,483.49,534.383,607106,31419,517.528,491.652,543.405,143767,7270,505.702,480.417,530.987
A9017,Both,AllSite,10yrs,629599,33816,537.109,510.253,563.964,275072,12241,445.018,422.767,467.269,337339,17713,525.082,498.828,551.337
A9018,Both,AllSite,10yrs,569674,26483,464.888,441.644,488.132,486015,25523,525.147,498.89,551.404,46269,2075,448.526,426.1,470.953
A9019,Both,AllSite,10yrs,654977,28595,436.586,414.756,458.415,276117,13486,488.422,464.001,512.844,252355,12589,498.864,473.921,523.808
A9020,Both,AllSite,10yrs,658806,31363,476.058,452.255,499.861,163699,7969,486.819,462.478,511.16,472971,24188,511.404,485.834,536.974
A9021,Both,AllSite,10yrs,603116,28814,477.76,453.872,501.648,426674,20688,484.864,460.621,509.108,65428,3137,479.525,455.549,503.502
A9022,Both,AllSite,10yrs,636203,32263,507.118,481.762,532.474,254072,11648,458.447,435.525,481.369,368673,19974,541.777,514.688,568.866
A9023,Both,AllSite,10yrs,569977,30965,543.268,516.104,570.431,172410,8955,519.43,493.459,545.402,353128,16641,471.258,447.695,494.821
A9024,Both,AllSite,10yrs,546091,24747,453.16,430.502,475.819,196546,9194,467.781,444.392,491.17,299751,14216,474.276,450.562,497.99
A9025,Both,AllSite,10yrs,563033,25077,445.398,423.128,467.668,360670,17736,491.74,467.153,516.327,166763,8083,484.68,460.446,508.914
A9026,Both,AllSite,10yrs,624247,29173,467.332,443.965,490.698,347209,18336,528.106,501.701,554.512,239007,12305,514.844,489.102,540.586
A9027,Both,AllSite,10yrs,548492,24999,455.772,432.984,478.561,395339,21036,532.112,505.506,558.717,91803,4176,454.937,432.19,477.684
A9028,Both,AllSite,10yrs,610624,31441,514.907,489.161,540.652,459056,23329,508.192,482.783,533.602,55925,2753,492.35,467.733,516.968
A9029,Both,AllSite,10yrs,602692,27923,463.302,440.137,486.467,545325,26197,480.396,456.377,504.416,31051,1558,501.843,476.751,526.935
A9030,Both,AllSite,10yrs,629650,30250,480.423,456.402,504.444,341952,18396,537.979,511.08,564.878,226651,11274,497.417,472.546,522.288
A9031,Both,AllSite,10yrs,525781,27650,525.889,499.594,552.183,431499,21967,509.086,483.632,534.541,59264,3149,531.355,504.788,557.923
A9033,Both,AllSite,10yrs,681202,36610,537.432,510.56,564.303,614162,27737,451.618,429.037,474.199,41964,2252,536.57,509.741,563.398
A9034,Both,AllSite,10yrs,620709,29811,480.28,456.266,504.293,366425,16211,442.401,420.281,464.521,229364,11742,511.938,486.341,537.534
A9035,Both,AllSite,10yrs,629186,27573,438.235,416.323,460.147,314845,16106,511.553,485.976,537.131,292848,13933,475.779,451.99,499.568
A9036,Both,AllSite,10yrs,643912,28122,436.733,414.897,458.57,463946,22738,490.091,465.586,514.595,141192,6575,465.691,442.406,488.975
A9037,Both,AllSite,10yrs,602723,30775,510.6,485.07,536.13,452017,20324,449.628,427.146,472.109,91730,4378,477.243,453.381,501.105
A9038,Both,AllSite,10yrs,607227,30437,501.252,476.19,526.315,419643,18632,443.991,421.792,466.191,144412,7768,537.926,511.03,564.823
A9039,Both,AllSite,10yrs,637684,33947,532.344,505.727,558.961,471314,23465,497.866,472.972,522.759,116381,6101,524.25,498.038,550.463
A9040,Both,AllSite,10yrs,570556,26836,470.357,446.839,493.875,384571,18738,487.25,462.887,511.612,124713,5921,474.789,451.05,498.528
A9041,Both,AllSite,10yrs,620034,27099,437.057,415.204,458.91,399139,17622,441.494,419.419,463.568,162556,8113,499.073,474.119,524.026
A9042,Both,AllSite,10yrs,631566,30377,480.976,456.928,505.025,307183,14627,476.171,452.362,499.98,226909,10311,454.397,431.677,477.117
A9043,Both,AllSite,10yrs,597592,27134,454.057,431.354,476.76,278730,13297,477.064,453.211,500.917,292572,14736,503.662,478.479,528.845
A9044,Both,AllSite,10yrs,762966,35247,461.978,438.879,485.077,316418,16731,528.753,502.315,555.191,424307,22181,522.75,496.613,548.888
A9045,Both,AllSite,10yrs,566995,24931,439.701,417.716,461.686,135251,6689,494.574,469.845,519.303,386933,21089,545.03,517.778,572.281
A9046,Both,AllSite,10yrs,624796,32002,512.193,486.583,537.802,70274,3400,483.751,459.563,507.938,531569,24961,469.574,446.095,493.053
A9048,Both,AllSite,10yrs,646080,28608,442.796,420.656,464.936,273229,14836,542.982,515.833,570.131,318469,17061,535.72,508.934,562.506
A9049,Both,AllSite,10yrs,621328,30416,489.535,465.058,514.012,399614,18833,471.27,447.706,494.833,168699,9130,541.22,514.159,568.28
B0002,Both,AllSite,10yrs,519734,23891,459.685,436.701,482.67,398419,19813,497.286,472.421,522.15,99996,5325,532.511,505.886,559.137
B0004,Both,AllSite,10yrs,696487,30402,436.504,414.679,458.329,412376,19041,461.735,438.649,484.822,263442,13784,523.244,497.082,549.406
B0010,Both,AllSite,10yrs,625633,28075,448.742,426.305,471.18,346065,15703,453.744,431.057,476.432,260990,11903,456.069,433.266,478.873
B0011,Both,AllSite,10yrs,721917,32158,445.459,423.186,467.732,638264,29856,467.772,444.383,491.16,57664,2955,512.379,486.76,537.998
B0013,Both,AllSite,10yrs,584597,31370,536.604,509.774,563.434,398846,21324,534.653,507.92,561.385,116703,5916,506.964,481.616,532.313
B0016,Both,AllSite,10yrs,583502,31778,544.613,517.382,571.844,324400,16383,505.035,479.783,530.287,246780,13237,536.373,509.554,563.192
B0019,Both,AllSite,10yrs,578259,25748,445.267,423.003,467.53,340628,16692,490.024,465.523,514.525,224434,12086,538.503,511.578,565.428
B0024,Both,AllSite,10yrs,771601,35805,464.041,440.839,487.243,467544,21547,460.86,437.817,483.903,249210,11671,468.332,444.915,491.748
B0026,Both,AllSite,10yrs,508938,23608,463.876,440.682,487.07,324093,14182,437.602,415.722,459.482,146202,7614,520.766,494.727,546.804
B0030,Both,AllSite,10yrs,672964,30832,458.158,435.25,481.066,288240,15603,541.303,514.238,568.368,353293,18724,529.998,503.498,556.498
B0032,Both,AllSite,10yrs,573457,30762,536.436,509.614,563.258,300991,14021,465.834,442.543,489.126,256089,11530,450.228,427.717,472.739
B0034,Both,AllSite,10yrs,957427,43226,451.479,428.905,474.053,719983,31476,437.179,415.32,459.038,212033,10202,481.14,457.083,505.197
B0035,Both,AllSite,10yrs,727074,39323,540.844,513.801,567.886,459186,22397,487.753,463.365,512.141,238085,12925,542.86,515.717,570.003
B0038,Both,AllSite,10yrs,581970,29011,498.49,473.565,523.414,466390,21537,461.777,438.688,484.866,85580,4267,498.587,473.658,523.516
B0043,Both,AllSite,10yrs,736681,37609,510.519,484.993,536.045,450903,22981,509.675,484.192,535.159,238881,11127,465.802,442.512,489.092
B0044,Both,AllSite,10yrs,725329,37374,515.268,489.505,541.032,464249,22264,479.577,455.598,503.556,242437,12391,511.108,485.553,536.664
B0047,Both,AllSite,10yrs,687089,35886,522.297,496.182,548.412,410103,21149,515.692,489.908,541.477,262410,12255,467.022,443.671,490.373
B0049,Both,AllSite,10yrs,626727,33346,532.06,505.457,558.663,362938,19608,540.26,513.247,567.273,239583,11116,463.963,440.765,487.162
B0051,Both,AllSite,10yrs,928348,44919,483.858,459.665,508.051,723094,37355,516.605,490.775,542.435,166780,9029,541.371,514.303,568.44
B0058,Both,AllSite,10yrs,964863,45825,474.942,451.195,498.689,760550,38545,506.8,481.46,532.14,131896,6009,455.559,432.781,478.337
B0059,Both,AllSite,10yrs,524287,23309,444.588,422.358,466.817,343049,18141,528.814,502.374,555.255,163146,7439,455.987,433.187,478.786
B0066,Both,AllSite,10yrs,839645,39523,470.713,447.178,494.249,468162,21656,462.584,439.455,485.713,351423,16113,458.509,435.584,481.434
B0067,Both,AllSite,10yrs,1018982,49304,483.852,459.659,508.044,782043,36433,465.866,442.573,489.16,195088,10621,544.445,517.223,571.667
B0071,Both,AllSite,10yrs,514609,27688,538.038,511.136,564.939,376254,19487,517.923,492.027,543.819,77368,3639,470.387,446.867,493.906
B0072,Both,AllSite,10yrs,526493,28284,537.214,510.353,564.075,351502,17536,498.9,473.955,523.845,140650,6665,473.863,450.17,497.556
Statewide,Female,AllSite,10yrs,23144310,913336,394.627,374.895,414.358,14033249,602794,429.547,408.07,451.024,7675012,286099,372.766,354.128,391.405
A9001,Female,AllSite,10yrs,275648,9830,356.629,338.798,374.461,228752,8203,358.609,340.678,376.539,32016,1443,450.666,428.133,473.199
A9002,Female,AllSite,10yrs,311917,11895,381.349,362.282,400.417,154473,6240,403.934,383.738,424.131,76302,3378,442.698,420.563,464.833
A9003,Female,AllSite,10yrs,326937,11844,362.262,344.149,380.376,126262,4904,388.361,368.942,407.779,167139,7348,439.663,417.68,461.646
A9004,Female,AllSite,10yrs,342804,15291,446.062,423.759,468.365,159976,6017,376.112,357.307,394.918,168892,7258,429.729,408.243,451.216
A9005,Female,AllSite,10yrs,296909,12502,421.072,400.019,442.126,21648,990,457.195,434.336,480.055,243844,10989,450.654,428.121,473.186
A9006,Female,AllSite,10yrs,286231,12427,434.158,412.45,455.866,173029,6776,391.629,372.047,411.21,98275,3843,391.014,371.463,410.564
A9007,Female,AllSite,10yrs,296950,11701,394.04,374.338,413.742,161052,6663,413.743,393.056,434.431,112867,4687,415.264,394.5,436.027
A9008,Female,AllSite,10yrs,338454,15203,449.189,426.73,471.648,267683,10979,410.14,389.633,430.647,54364,2472,454.622,431.891,477.353
A9009,Female,AllSite,10yrs,315360,11762,372.956,354.308,391.604,200279,7503,374.611,355.881,393.342,102254,4193,410.047,389.545,430.549
A9010,Female,AllSite,10yrs,331586,11969,360.965,342.917,379.014,219491,8426,383.896,364.702,403.091,92529,4049,437.591,415.711,459.47
A9011,Female,AllSite,10yrs,305304,11813,386.917,367.571,406.262,250437,9794,391.066,371.513,410.619,34618,1564,451.918,429.322,474.514
A9013,Female,AllSite,10yrs,290418,11858,408.294,387.879,428.708,205185,8550,416.685,395.851,437.519,58462,2399,410.289,389.774,430.803
A9014,Female,AllSite,10yrs,274589,11943,434.949,413.201,456.696,222304,9011,405.367,385.098,425.635,33930,1285,378.802,359.862,397.742
A9015,Female,AllSite,10yrs,294701,11672,396.055,376.252,415.857,96742,3490,360.771,342.732,378.809,178771,6555,366.66,348.327,384.993
A9016,Female,AllSite,10yrs,409603,15642,381.892,362.797,400.987,317038,12497,394.171,374.463,413.88,79246,3067,387.084,367.729,406.438
A9017,Female,AllSite,10yrs,324159,11582,357.282,339.418,375.146,137444,6108,444.435,422.213,466.657,178143,7799,437.785,415.896,459.674
A9018,Female,AllSite,10yrs,293789,13329,453.704,431.019,476.389,250686,10633,424.17,402.961,445.378,23692,1085,458.065,435.162,480.969
A9019,Female,AllSite,10yrs,334005,12714,380.639,361.607,399.671,140703,5340,379.496,360.521,398.471,132910,5179,389.695,370.21,409.179
A9020,Female,AllSite,10yrs,357225,12863,360.084,342.079,378.088,85151,3283,385.593,366.314,404.873,261232,9754,373.38,354.711,392.049
A9021,Female,AllSite,10yrs,309306,12874,416.228,395.417,437.04,221749,10070,454.126,431.42,476.833,34248,1371,400.306,380.291,420.322
A9022,Female,AllSite,10yrs,325822,14007,429.905,408.41,451.401,128032,5059,395.122,375.366,414.878,190927,7493,392.428,372.806,412.049
A9023,Female,AllSite,10yrs,288342,11900,412.707,392.072,433.343,80323,2972,369.97,351.471,388.468,188030,7897,420.004,399.004,441.004
A9024,Female,AllSite,10yrs,263935,10095,382.462,363.339,401.585,90663,4013,442.658,420.525,464.79,152299,5925,389.042,369.59,408.494
A9025,Female,AllSite,10yrs,291396,12977,445.325,423.059,467.591,184762,7392,400.104,380.099,420.109,89361,3737,418.172,397.263,439.081
